Myself,Tasks,Free,Mastery,Competent,Learn,Group,Talk,Care,Satisfied,Meaning,Stay,Ideas,Values,Understands,Encourages,Listens,Network,Friendly,Team,Appreciated,Responsibilities,Work,Impact,Strong,Drained,Frustrated,What year were you born in?,What is your gender?,Team Name,Survey Data,Well-being,Engagement,Autonomy,Belonging,Competence,Needs,Leadership,Management,Returns,Rewards,Status
4,4,4,2,3,3,3,4,4,4,5,5,4,4,4,4,4,4,4,2,4,3,3,4,5,3,2,,,Rehab&support dept,2024-05-14 06:59:21.102000,3.9,4.4,4.0,3.7,2.5,3.5,4.0,3.5,3.5,3.0,4.0
1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,1,3,5,5,5,7,2,2,,,Teste Rafa,2024-06-09 17:41:54.632000,4.5,2.6,1.0,1.0,1.0,1.0,5.0,4.0,3.0,5.0,4.0
5,4,5,5,5,4,4,3,3,4,4,4,5,4,3,3,4,4,4,3,4,3,3,4,6,5,4,,,Rivne_Regional_Staff,2024-06-24 12:32:36.758000,3.2,4.2,4.7,3.3,5.0,4.2,3.3,3.7,4.0,3.0,4.0
4,3,3,4,4,4,4,3,3,4,3,4,4,3,5,4,4,4,4,4,4,4,4,4,6,3,2,,,Rivne_Regional_Staff,2024-06-24 12:32:36.758000,4.1,3.6,3.3,3.3,4.0,3.5,4.3,4.0,4.0,4.0,4.0
4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,4,4,4,5,6,3,2,,,Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,4.1,5.0,4.7,5.0,4.5,4.8,4.0,4.3,4.5,4.0,4.5
4,4,3,5,5,5,5,4,3,4,5,3,4,3,4,4,4,4,4,3,3,4,4,4,4,3,3,,,Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,3.5,3.8,3.7,4.0,5.0,4.1,4.0,4.0,4.5,4.0,3.5
5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,4,3,3,5,3,3,4,4,3,4,6,3,,,Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,2.8,4.8,5.0,4.7,4.5,4.8,3.7,3.7,4.0,4.0,3.0
4,4,4,4,4,4,5,4,4,4,5,4,4,4,3,3,3,4,4,2,3,2,3,4,5,4,2,,,Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,3.7,4.2,4.0,4.3,4.0,4.1,3.0,3.3,4.0,2.5,3.5
4,4,4,4,4,5,5,5,4,5,5,4,5,4,5,4,4,4,4,4,5,4,4,5,5,4,3,,,Zakarpattia_Regional_Staff,2024-06-26 07:54:06.274000,3.5,4.6,4.0,4.7,4.0,4.2,4.3,4.5,4.5,4.0,5.0
4,3,4,2,3,4,4,4,4,4,3,4,4,3,4,3,4,4,4,3,2,2,3,3,4,6,5,,,Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,2.3,3.6,3.7,4.0,2.5,3.5,3.7,3.0,4.0,2.5,2.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,7,2,1,,,Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,5,4,3,,,Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,3.5,4.2,4.0,4.0,4.0,4.0,4.0,3.8,4.0,4.0,3.5
5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,4,2,5,5,5,4,6,2,2,,,Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.3,5.0,5.0,5.0,4.0,4.8,4.3,4.8,5.0,5.0,4.5
5,4,5,5,5,5,5,4,3,5,4,5,4,4,5,4,4,4,5,2,5,4,4,4,5,2,1,,,Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.3,4.4,4.7,4.0,5.0,4.5,4.3,4.3,4.5,4.0,4.5
5,4,4,5,5,4,5,4,5,5,5,5,4,4,5,5,5,5,5,2,4,3,4,5,6,3,2,,,Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.1,4.6,4.3,4.7,5.0,4.6,5.0,4.2,4.5,3.5,4.5
2,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,4,3,5,2,5,4,5,5,6,3,1,,,Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,4.3,4.8,4.0,4.7,5.0,4.5,4.3,4.5,4.0,4.5,5.0
4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,3,3,5,6,5,1,,,Kirovohrad_ Regional_Staff,2024-06-28 11:29:59.280000,3.9,4.0,4.0,4.0,4.0,4.0,3.3,4.0,4.5,3.0,4.5
4,4,4,4,5,4,4,3,3,4,4,5,4,3,4,4,4,4,3,3,3,5,5,4,5,4,2,,,Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,3.7,4.0,4.0,3.3,4.5,3.9,4.0,4.2,4.0,5.0,3.5
5,4,5,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,5,4,4,4,6,3,2,,,Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,4.1,4.2,4.7,4.3,4.0,4.4,4.3,4.2,4.0,4.0,4.5
5,5,5,4,4,5,5,4,5,5,4,3,4,5,5,5,5,5,5,3,4,4,5,5,6,3,2,,,Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,4.1,4.2,5.0,4.7,4.0,4.6,5.0,4.7,5.0,4.5,4.5
5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,4,5,5,5,3,5,5,5,5,6,2,1,,,Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,4.5,4.6,5.0,5.0,4.5,4.9,4.7,4.8,4.5,5.0,5.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,6,1,1,,,Kalush district  joint|staff|volunteers,2024-07-01 10:09:51.211000,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3,3,4,3,3,5,4,4,4,4,5,5,4,4,5,4,4,4,4,3,4,4,4,4,4,4,3,,,Nadvirna district joint|staff|volunteers,2024-07-01 10:10:52.414000,3.2,4.4,3.3,4.0,3.0,3.5,4.3,4.2,4.5,4.0,4.0
4,4,4,5,4,5,4,2,5,4,1,4,4,3,4,1,5,3,5,1,3,4,4,3,6,2,3,,,Nadvirna district joint|staff|volunteers,2024-07-01 10:10:52.414000,4.1,3.2,4.0,3.7,4.5,4.0,3.3,3.7,4.0,4.0,3.0
4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,3,4,3,4,3,3,4,4,3,3,,,Nadvirna district joint|staff|volunteers,2024-07-01 10:10:52.414000,3.5,4.0,3.7,3.7,3.5,3.6,3.7,3.5,3.5,3.0,4.0
4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,5,4,3,3,,,Nadvirna district joint|staff|volunteers,2024-07-01 10:10:52.414000,3.5,4.0,4.3,4.0,4.0,4.1,4.3,4.2,4.0,4.0,4.5
4,5,5,4,5,5,5,5,5,4,5,3,4,5,4,5,5,5,5,1,5,3,3,5,7,2,1,,,Nadvirna district joint|staff|volunteers,2024-07-01 10:10:52.414000,4.8,4.2,4.7,5.0,4.5,4.8,4.7,4.3,5.0,3.0,5.0
5,4,5,4,5,5,5,5,5,4,5,4,5,5,4,4,5,4,5,3,5,3,3,5,6,5,3,,,Nadvirna district joint|staff|volunteers,2024-07-01 10:10:52.414000,3.5,4.6,4.7,5.0,4.5,4.8,4.3,4.2,4.5,3.0,5.0
4,5,5,4,5,5,5,4,4,5,4,3,5,4,3,4,5,4,5,4,4,2,3,5,5,2,1,,,Ivano-Frankivsk city  joint|staff|volunteers,2024-07-01 10:11:07.718000,4.3,4.2,4.7,4.3,4.5,4.5,4.0,3.8,4.5,2.5,4.5
5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,2,4,4,4,5,6,3,3,,,Verkhovyna district joint|staff|volunteers,2024-07-01 10:11:24.654000,3.9,5.0,5.0,4.7,5.0,4.9,5.0,4.3,4.5,4.0,4.5
4,4,4,4,4,5,5,4,5,4,4,4,4,4,5,5,4,5,5,4,4,3,4,5,5,5,3,,,Verkhovyna district joint|staff|volunteers,2024-07-01 10:11:24.654000,3.2,4.0,4.0,4.7,4.0,4.2,4.7,4.3,5.0,3.5,4.5
4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,2,5,5,5,4,7,1,1,,,Verkhovyna district joint|staff|volunteers,2024-07-01 10:11:24.654000,5.0,5.0,4.0,5.0,4.5,4.5,4.7,4.8,5.0,5.0,4.5
5,4,4,5,5,4,5,5,4,4,5,5,5,5,5,5,5,4,5,4,5,4,4,5,6,5,3,,,Verkhovyna district joint|staff|volunteers,2024-07-01 10:11:24.654000,3.5,4.8,4.3,4.7,5.0,4.6,5.0,4.3,4.0,4.0,5.0
4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,5,2,4,4,4,4,5,5,2,,,Verkhovyna district joint|staff|volunteers,2024-07-01 10:11:24.654000,3.5,4.0,4.0,4.7,5.0,4.5,4.7,4.3,5.0,4.0,4.0
5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,3,4,2,4,3,4,5,6,4,3,,,Verkhovyna district joint|staff|volunteers,2024-07-01 10:11:24.654000,3.7,4.8,5.0,4.7,5.0,4.9,5.0,4.0,4.0,3.5,4.5
4,3,4,4,3,4,4,4,4,4,5,4,4,4,5,4,5,4,5,2,4,4,4,4,5,3,3,,,Verkhovyna district joint|staff|volunteers,2024-07-01 10:11:24.654000,3.7,4.2,3.7,4.0,3.5,3.8,4.7,4.0,4.0,4.0,4.0
5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,7,1,1,,,Verkhovyna district joint|staff|volunteers,2024-07-01 10:11:24.654000,5.0,4.0,4.3,4.0,4.0,4.1,4.7,4.0,4.0,4.0,4.0
4,5,5,4,4,5,4,4,5,5,4,5,4,5,5,5,5,4,4,3,4,4,5,4,7,1,1,,,Kosiv district joint|staff|volunteers,2024-07-01 10:11:39.400000,5.0,4.6,4.7,4.3,4.0,4.4,5.0,4.3,4.5,4.5,4.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4,5,6,3,1,,,Kosiv district joint|staff|volunteers,2024-07-01 10:11:39.400000,4.3,5.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,3.5,5.0
5,4,4,5,5,4,4,4,5,5,4,4,4,4,5,5,5,4,4,3,4,4,4,4,6,2,2,,,Kosiv district joint|staff|volunteers,2024-07-01 10:11:39.400000,4.3,4.2,4.3,4.3,5.0,4.5,5.0,4.0,4.0,4.0,4.0
5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,7,3,3,,,Kosiv district joint|staff|volunteers,2024-07-01 10:11:39.400000,4.1,5.0,5.0,4.7,4.0,4.6,5.0,4.8,4.5,5.0,5.0
5,3,5,5,3,5,5,5,4,4,5,5,5,5,5,5,5,5,5,3,4,4,5,5,6,3,2,,,Kosiv district joint|staff|volunteers,2024-07-01 10:11:39.400000,4.1,4.8,4.3,4.7,4.0,4.4,5.0,4.7,5.0,4.5,4.5
4,4,4,4,5,4,4,4,4,5,5,5,5,4,4,4,2,4,4,2,4,4,4,4,7,2,2,,,Kolomyya district joint|staff|volunteers,2024-07-01 10:11:59.110000,4.5,4.8,4.0,4.0,4.5,4.1,3.3,4.0,4.0,4.0,4.0
4,3,4,4,4,5,5,3,4,4,5,3,5,4,3,4,3,2,4,3,4,4,4,4,4,5,3,,,Kolomyya district joint|staff|volunteers,2024-07-01 10:11:59.110000,3.0,4.2,3.7,4.0,4.0,3.9,3.3,3.8,3.5,4.0,4.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,7,1,1,,,Kolomyya district joint|staff|volunteers,2024-07-01 10:11:59.110000,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,7,1,1,,,Kolomyya district joint|staff|volunteers,2024-07-01 10:11:59.110000,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4,4,5,5,5,4,5,4,5,5,5,5,5,4,5,4,5,4,5,2,4,2,2,5,5,2,1,,,Kolomyya district joint|staff|volunteers,2024-07-01 10:11:59.110000,4.3,4.8,4.3,4.7,5.0,4.6,4.7,3.5,4.0,2.0,4.5
4,3,4,5,5,5,3,3,3,3,3,4,5,5,3,3,3,3,3,3,5,3,3,4,4,4,4,,,Kolomyya district joint|staff|volunteers,2024-07-01 10:11:59.110000,3.0,4.0,3.7,3.0,5.0,3.8,3.0,3.8,4.0,3.0,4.5
2,3,4,2,3,4,5,1,3,5,4,4,4,4,5,4,4,4,5,5,3,3,3,5,5,5,6,,,Kolomyya district joint|staff|volunteers,2024-07-01 10:11:59.110000,2.5,4.2,3.0,3.0,2.5,2.9,4.3,3.7,4.0,3.0,4.0
3,4,2,4,4,5,3,2,2,4,2,3,2,3,2,2,1,3,4,4,4,3,2,4,4,5,3,,,Ivano-Frankivsk Regional Staff,2024-07-01 10:12:14.981000,3.0,2.8,3.0,2.3,4.0,3.0,1.7,3.5,4.0,2.5,4.0
4,3,5,5,5,5,5,5,3,4,3,4,5,5,3,3,3,5,4,5,4,5,5,5,3,4,4,,,Ivano-Frankivsk Regional Staff,2024-07-01 10:12:14.981000,2.8,4.2,4.0,4.3,5.0,4.4,3.0,4.8,5.0,5.0,4.5
5,4,5,4,4,5,5,4,4,4,4,5,5,4,4,3,4,4,4,3,4,4,4,4,6,3,2,,,Ivano-Frankivsk Regional Staff,2024-07-01 10:12:14.981000,4.1,4.4,4.7,4.3,4.0,4.4,3.7,4.2,4.5,4.0,4.0
3,2,4,3,3,4,4,4,3,2,4,2,4,3,2,4,4,4,4,3,4,2,2,4,3,5,5,,,Ivano- Frankivsk Regional| home based care,2024-07-01 10:12:30.658000,2.3,3.0,3.0,3.7,3.0,3.2,3.3,3.3,4.0,2.0,4.0
4,4,4,5,5,5,3,4,4,5,4,4,4,4,4,4,4,3,4,3,4,3,3,5,4,3,2,,,Ivano- Frankivsk Regional| home based care,2024-07-01 10:12:30.658000,3.7,4.2,4.0,3.7,5.0,4.1,4.0,3.8,4.0,3.0,4.5
4,4,4,5,5,5,5,4,3,4,5,4,5,5,4,4,3,4,4,3,4,3,3,5,6,2,2,,,Ivano-Frankivsk Regional PSS,2024-07-01 10:12:52.121000,4.3,4.6,4.0,4.0,5.0,4.2,3.7,4.0,4.5,3.0,4.5
3,3,2,5,4,4,3,2,3,3,4,4,4,4,3,3,3,3,3,3,4,5,5,4,5,3,3,,,Ivano-Frankivsk Regional ERT joint|staff|volunteers,2024-07-01 10:13:11.365000,3.7,3.8,2.7,2.7,4.5,3.1,3.0,4.2,3.5,5.0,4.0
5,5,5,5,4,5,5,5,5,4,5,3,5,3,5,5,5,5,4,3,5,5,5,5,5,2,2,,,Ivano-Frankivsk Regional ERT joint|staff|volunteers,2024-07-01 10:13:11.365000,4.1,4.0,5.0,5.0,4.5,4.9,5.0,5.0,5.0,5.0,5.0
5,4,5,5,5,4,4,4,3,4,4,4,5,4,3,4,3,4,4,3,4,4,3,4,6,4,3,,,Rivne_Regional_Staff,2024-07-02 07:04:57.810000,3.7,4.2,4.7,3.7,5.0,4.4,3.3,3.8,4.0,3.5,4.0
4,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,3,,,Rivne_Regional_Staff,2024-07-02 07:04:57.810000,3.5,4.0,4.0,4.0,4.5,4.1,4.0,3.8,3.5,4.0,4.0
4,4,4,4,4,5,5,4,4,4,5,5,5,5,5,4,4,5,4,3,5,5,5,5,7,3,2,,,Rivne_Regional_Staff,2024-07-02 07:04:57.810000,4.3,4.8,4.0,4.3,4.0,4.1,4.3,5.0,5.0,5.0,5.0
5,4,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,5,5,5,4,7,2,2,,,Rivne_Regional_Staff,2024-07-02 07:04:57.810000,4.5,4.8,4.7,5.0,4.0,4.6,5.0,4.8,5.0,5.0,4.5
5,5,5,4,5,4,4,5,4,5,5,5,4,5,5,5,5,4,4,2,4,3,3,5,6,4,1,,,Rivne_Regional_Staff,2024-07-02 07:04:57.810000,4.1,4.8,5.0,4.3,4.5,4.6,5.0,3.8,4.0,3.0,4.5
3,3,3,4,4,4,3,5,3,3,4,4,4,4,3,3,3,4,4,4,2,2,2,4,3,6,5,,,Rivne_Regional_Staff,2024-07-02 07:04:57.810000,2.1,3.8,3.0,3.7,4.0,3.5,3.0,3.0,4.0,2.0,3.0
4,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,4,3,2,4,4,4,5,4,3,,,Rivne_Regional_Staff,2024-07-02 07:04:57.810000,3.5,3.8,3.7,4.0,4.0,3.9,3.0,3.7,4.0,4.0,3.0
5,4,5,4,4,5,5,5,5,4,5,5,5,5,3,3,4,4,5,2,4,3,3,5,6,5,2,,,Rivne_Regional_BraVo_Staff,2024-07-02 07:11:11.996000,3.7,4.8,4.7,5.0,4.0,4.6,3.3,4.0,4.5,3.0,4.5
4,4,4,3,3,5,4,4,5,4,4,4,4,4,3,4,3,4,5,3,3,4,5,4,5,3,1,,,Rivne_Regional_BraVo_Staff,2024-07-02 07:11:11.996000,4.1,4.0,4.0,4.3,3.0,3.9,3.3,4.2,4.5,4.5,3.5
4,4,4,4,3,4,4,5,3,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,5,5,3,,,Rivne_Regional_BraVo_Staff,2024-07-02 07:11:11.996000,3.2,3.8,4.0,4.0,3.5,3.9,4.0,3.8,4.0,4.0,3.5
4,4,5,4,4,5,4,4,4,4,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,3,2,,,Rivne_Regional_BraVo_Staff,2024-07-02 07:11:11.996000,3.9,4.6,4.3,4.0,4.0,4.1,4.0,4.8,4.5,5.0,5.0
4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5,1,1,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,4.5,4.2,4.0,4.3,4.0,4.1,4.0,4.0,4.0,4.0,4.0
5,4,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,4,3,4,3,3,4,5,3,3,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.7,4.8,4.3,4.3,5.0,4.5,5.0,4.0,5.0,3.0,4.0
4,4,4,4,4,5,5,4,4,4,5,4,4,3,5,5,4,5,4,3,3,4,4,4,6,3,3,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.9,4.0,4.0,4.3,4.0,4.1,4.7,4.2,5.0,4.0,3.5
3,3,4,4,4,3,4,3,3,3,4,3,4,3,3,2,3,3,2,3,4,3,3,4,4,3,3,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.5,3.4,3.3,3.3,4.0,3.5,2.7,3.3,3.0,3.0,4.0
4,4,5,4,4,5,4,4,5,4,5,5,5,4,5,5,5,4,4,3,4,3,4,4,4,4,3,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.2,4.6,4.3,4.3,4.0,4.2,5.0,4.0,4.5,3.5,4.0
4,4,5,4,4,5,4,3,4,5,4,5,4,4,4,5,4,5,4,3,3,4,4,4,5,3,1,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,4.1,4.4,4.3,3.7,4.0,4.0,4.3,4.2,5.0,4.0,3.5
5,4,4,5,5,4,5,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,7,6,1,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.9,4.2,4.3,4.3,5.0,4.5,4.0,4.0,4.0,4.0,4.0
4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,5,5,5,5,4,3,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.5,3.8,4.0,4.0,4.0,4.0,4.0,4.7,4.5,5.0,4.5
4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,3,4,5,3,3,4,3,4,5,3,2,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.9,4.2,4.0,3.7,4.0,3.9,3.7,3.7,4.0,3.5,3.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,5,3,2,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.9,4.0,4.0,4.0,4.0,4.0,4.0,3.8,4.0,4.0,3.5
4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,4,4,4,3,,,Mykolaiv_District_Staff,2024-07-02 07:52:32.645000,3.2,3.8,4.0,4.0,4.0,4.0,4.0,3.5,4.0,3.0,3.5
5,5,5,5,5,5,5,5,5,4,4,4,5,2,4,3,4,4,3,4,4,4,3,4,5,3,3,,,Ochakiv_City_Staff,2024-07-02 08:06:01.337000,3.7,3.8,5.0,5.0,5.0,5.0,3.7,4.0,4.5,3.5,4.0
5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,4,5,3,5,,,Ochakiv_City_Staff,2024-07-02 08:06:01.337000,3.2,4.0,5.0,4.7,5.0,4.9,4.0,3.5,4.5,2.0,4.0
4,4,4,4,4,5,5,5,4,5,4,5,5,4,5,5,4,4,4,3,4,3,3,4,5,2,1,,,Ochakiv_City_Staff,2024-07-02 08:06:01.337000,4.3,4.6,4.0,4.7,4.0,4.2,4.7,3.8,4.5,3.0,4.0
4,5,5,4,4,5,5,4,4,5,5,4,5,5,5,5,4,4,5,3,4,5,5,4,7,3,2,,,Ochakiv_City_Staff,2024-07-02 08:06:01.337000,4.3,4.8,4.7,4.3,4.0,4.4,4.7,4.5,4.5,5.0,4.0
4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,7,4,1,,,Ochakiv_City_Staff,2024-07-02 08:06:01.337000,4.3,5.0,4.3,5.0,4.0,4.5,5.0,5.0,5.0,5.0,5.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,6,1,,,Ochakiv_City_Staff,2024-07-02 08:06:01.337000,3.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
3,3,4,5,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,4,5,5,5,5,7,1,1,,,Ochakiv_City_Staff,2024-07-02 08:06:01.337000,5.0,4.2,3.3,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
4,4,5,4,3,4,4,4,4,4,4,5,4,5,5,4,4,4,4,4,4,5,4,5,5,3,5,,,Yuzhnoukrainsk_City_Staff,2024-07-02 08:09:25.272000,3.2,4.4,4.3,4.0,3.5,4.0,4.3,4.3,4.0,4.5,4.5
5,5,4,4,5,5,5,4,5,4,5,5,5,5,4,4,4,5,4,3,4,2,2,5,5,4,4,,,Yuzhnoukrainsk_City_Staff,2024-07-02 08:09:25.272000,3.2,4.8,4.7,4.7,4.5,4.6,4.0,3.8,5.0,2.0,4.5
4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,6,3,1,,,Yuzhnoukrainsk_City_Staff,2024-07-02 08:09:25.272000,4.3,4.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
5,5,5,5,4,5,5,5,5,5,5,4,4,4,5,3,4,3,5,2,4,4,4,4,7,3,1,,,Yuzhnoukrainsk_City_Staff,2024-07-02 08:09:25.272000,4.5,4.4,5.0,5.0,4.5,4.9,4.0,4.0,4.0,4.0,4.0
4,4,4,4,4,4,4,4,4,4,4,5,3,4,5,4,4,3,5,3,4,4,4,4,4,5,1,,,Yuzhnoukrainsk_City_Staff,2024-07-02 08:09:25.272000,3.5,4.0,4.0,4.0,4.0,4.0,4.3,3.8,3.5,4.0,4.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,4,4,5,2,1,,,Yuzhnoukrainsk_City_Staff,2024-07-02 08:09:25.272000,4.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
5,4,5,4,4,4,5,3,5,4,5,4,5,4,4,4,5,4,4,3,4,4,3,5,5,4,3,,,Yuzhnoukrainsk_City_Staff,2024-07-02 08:09:25.272000,3.5,4.4,4.7,4.3,4.0,4.4,4.3,4.0,4.0,3.5,4.5
5,4,5,5,5,5,5,5,2,4,5,4,5,4,2,3,3,4,4,5,3,3,3,3,5,5,3,,,Mykolaiv_District_SocialSupport_Staff,2024-07-02 08:11:12.465000,3.2,4.4,4.7,4.0,5.0,4.5,2.7,3.5,4.5,3.0,3.0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,5,5,4,3,,,Mykolaiv_District_SocialSupport_Staff,2024-07-02 08:11:12.465000,3.5,5.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,5.0,4.5
5,5,5,5,5,5,5,5,5,5,4,5,5,3,4,3,4,5,4,4,3,5,5,5,4,3,1,,,Mykolaiv_District_SocialSupport_Staff,2024-07-02 08:11:12.465000,3.9,4.4,5.0,5.0,5.0,5.0,3.7,4.7,5.0,5.0,4.0
5,3,4,4,4,5,5,4,5,4,5,4,5,3,5,5,5,4,5,2,5,5,5,5,3,6,3,,,Mykolaiv_District_SocialSupport_Staff,2024-07-02 08:11:12.465000,2.5,4.2,4.0,4.7,4.0,4.2,5.0,4.8,4.5,5.0,5.0
5,4,5,4,4,5,5,4,4,4,4,4,4,3,3,3,4,4,4,2,4,4,4,4,4,3,2,,,Mykolaiv_District_SocialSupport_Staff,2024-07-02 08:11:12.465000,3.7,3.8,4.7,4.3,4.0,4.4,3.3,4.2,4.5,4.0,4.0
4,4,3,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,2,5,5,5,4,5,5,3,,,Mykolaiv_District_SocialSupport_Staff,2024-07-02 08:11:12.465000,3.2,4.6,3.7,5.0,4.5,4.4,5.0,4.8,5.0,5.0,4.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,,,Pervomaisk_District_Staff,2024-07-02 08:15:24.237000,2.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,5,5,5,4,5,5,5,4,4,5,5,5,4,4,4,4,4,4,3,4,2,3,4,6,3,1,,,Pervomaisk_District_Staff,2024-07-02 08:15:24.237000,4.3,4.6,4.7,4.7,4.5,4.6,4.0,3.7,4.5,2.5,4.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,7,3,1,,,Pervomaisk_District_Staff,2024-07-02 08:15:24.237000,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
4,4,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,7,3,1,,,Pervomaisk_District_Staff,2024-07-02 08:15:24.237000,4.5,4.0,4.0,4.3,5.0,4.4,4.0,4.0,4.0,4.0,4.0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,7,1,1,,,Pervomaisk_District_Staff,2024-07-02 08:15:24.237000,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
